bacteria	acinetobacter_baumannii_gca_003336135
bacteria	acinetobacter_baumannii_gca_003352565
bacteria	acinetobacter_baumannii_gca_003431865
bacteria	acinetobacter_baumannii_gca_003577545
bacteria	acinetobacter_baumannii_gca_003584485
bacteria	acinetobacter_baumannii_gca_003812485
bacteria	acinetobacter_baumannii_gca_003945465
bacteria	acinetobacter_baumannii_gca_003948725
bacteria	acinetobacter_baumannii_gca_003949015
bacteria	acinetobacter_baumannii_gca_003949235
bacteria	acinetobacter_baumannii_gca_003949435
bacteria	acinetobacter_baumannii_gca_003949475
bacteria	acinetobacter_baumannii_gca_003949675
bacteria	acinetobacter_baumannii_gca_003970215
bacteria	acinetobacter_baumannii_gca_003978795
bacteria	acinetobacter_baumannii_gca_004028375
bacteria	acinetobacter_baumannii_gca_004101985
bacteria	acinetobacter_baumannii_gca_004152715
bacteria	acinetobacter_baumannii_gca_004152785
bacteria	acinetobacter_baumannii_gca_004153295
bacteria	acinetobacter_baumannii_gca_004357085
bacteria	acinetobacter_baumannii_gca_004357125
bacteria	acinetobacter_baumannii_gca_004357215
bacteria	acinetobacter_baumannii_gca_004758865
bacteria	acinetobacter_baumannii_gca_004768705
bacteria	acinetobacter_baumannii_gca_004790725
bacteria	acinetobacter_baumannii_gca_004794165
bacteria	acinetobacter_baumannii_gca_004794205
bacteria	acinetobacter_baumannii_gca_004799205
bacteria	acinetobacter_baumannii_gca_004799225
bacteria	acinetobacter_baumannii_gca_004912235
bacteria	acinetobacter_baumannii_gca_004912245
bacteria	acinetobacter_baumannii_gca_005048905
bacteria	acinetobacter_baumannii_gca_005280435
bacteria	acinetobacter_baumannii_gca_005298065
bacteria	acinetobacter_baumannii_gca_005298085
bacteria	acinetobacter_baumannii_gca_005784435
bacteria	acinetobacter_baumannii_gca_005784445
bacteria	acinetobacter_baumannii_gca_005784525
bacteria	acinetobacter_baumannii_gca_005784535
bacteria	acinetobacter_baumannii_gca_005784565
bacteria	acinetobacter_baumannii_gca_005784575
bacteria	acinetobacter_baumannii_gca_005784585
bacteria	acinetobacter_baumannii_gca_005784625
bacteria	acinetobacter_baumannii_gca_005784645
bacteria	acinetobacter_baumannii_gca_005784655
bacteria	acinetobacter_baumannii_gca_005784685
bacteria	acinetobacter_baumannii_gca_005784705
bacteria	acinetobacter_baumannii_gca_005784725
bacteria	acinetobacter_baumannii_gca_005784745
bacteria	acinetobacter_baumannii_gca_005784755
bacteria	acinetobacter_baumannii_gca_005784785
bacteria	acinetobacter_baumannii_gca_005784795
bacteria	acinetobacter_baumannii_gca_005784825
bacteria	acinetobacter_baumannii_gca_005784835
bacteria	acinetobacter_baumannii_gca_005784865
bacteria	acinetobacter_baumannii_gca_005784875
bacteria	acinetobacter_baumannii_gca_005784885
bacteria	acinetobacter_baumannii_gca_005784925
bacteria	acinetobacter_baumannii_gca_005784945
bacteria	acinetobacter_baumannii_gca_005784965
bacteria	acinetobacter_baumannii_gca_005784975
bacteria	acinetobacter_baumannii_gca_005784985
bacteria	acinetobacter_baumannii_gca_005785025
bacteria	acinetobacter_baumannii_gca_005785045
